"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"10/29/2021","DIVIDEND RECEIVED FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash)","DIVIDEND RECEIVED FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash)","0.07","credit","Dividend & Cap Gains","ROLLOVER IRA","",""
"10/29/2021","DIVIDEND RECEIVED STRATEGIC ADVISERS CORE INCOME FUND (FPCIX) (Cash)","DIVIDEND RECEIVED STRATEGIC ADVISERS CORE INCOME FUND (FPCIX) (Cash)","603.46","credit","Dividend & Cap Gains","ROLLOVER IRA","",""
"10/29/2021","REINVESTMENT STRATEGIC ADVISERS INCOME OPPORTUNITIES (FPIOX) (Cash)","REINVESTMENT STRATEGIC ADVISERS INCOME OPPORTUNITIES (FPIOX) (Cash)","97.89","debit","Sporting Goods","ROLLOVER IRA","",""
"10/29/2021","REINVESTMENT FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash)","REINVESTMENT FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash)","0.07","debit","Investments","ROLLOVER IRA","",""
"10/29/2021","DIVIDEND RECEIVED STRATEGIC ADVISERS INCOME OPPORTUNITIES (FPIOX) (Cash)","DIVIDEND RECEIVED STRATEGIC ADVISERS INCOME OPPORTUNITIES (FPIOX) (Cash)","97.89","credit","Dividend & Cap Gains","ROLLOVER IRA","",""
"10/29/2021","REINVESTMENT STRATEGIC ADVISERS CORE INCOME FUND (FPCIX) (Cash)","REINVESTMENT STRATEGIC ADVISERS CORE INCOME FUND (FPCIX) (Cash)","603.46","debit","Sporting Goods","ROLLOVER IRA","",""
"10/29/2021","DIVIDEND RECEIVED STRATEGIC ADVISERS SHORT DURATION FUND (FAUDX) (Cash)","DIVIDEND RECEIVED STRATEGIC ADVISERS SHORT DURATION FUND (FAUDX) (Cash)","19.84","credit","Dividend & Cap Gains","ROLLOVER IRA","",""
"10/29/2021","REINVESTMENT FID SAI LONG TERM TREASURY BOND INDEX (FBLTX) (Cash)","REINVESTMENT FID SAI LONG TERM TREASURY BOND INDEX (FBLTX) (Cash)","18.06","debit","Sporting Goods","ROLLOVER IRA","",""
"10/29/2021","REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)","REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)","0.03","debit","Investments","JOINT WROS - TOD","",""
"10/29/2021","POS9999 HY-VEE CEDAR R CEDAR RAPIDS IA10272124251319DF6JV5 (Cash)","DEBIT CARD PURCHASE POS9999 HY-VEE CEDAR R CEDAR RAPIDS IA10272124251319DF6JV5 (Cash)","21.22","debit","Investments","JOINT WROS - TOD","",""
"10/29/2021","DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)","DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)","0.03","credit","Dividend & Cap Gains","JOINT WROS - TOD","",""
"10/28/2021","Casey's","CASEYS GEN STORE 2772 CEDAR RAPIDS IA","8.01","debit","Gas & Fuel","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/28/2021","Casey's","CASEYS GEN STORE 2772 CEDAR RAPIDS IA","36.80","debit","Gas & Fuel","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/28/2021","BOTANICANNA GALENA IL10252124917479B0FV65 (Cash)","DEBIT CARD PURCHASE BOTANICANNA GALENA IL10252124917479B0FV65 (Cash)","117.99","debit","Investments","JOINT WROS - TOD","",""
"10/27/2021","Target","TARGET 00017681 CEDAR RAPIDS IA","4.28","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/26/2021","Hy-Vee","HY-VEE CEDAR RAPIDS 10 CEDAR RAPIDS IA","18.23","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/25/2021","Hy-Vee","HY-VEE CEDAR RAPIDS 10 CEDAR RAPIDS IA","70.43","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/24/2021","Casey's","CASEYS GEN STORE 2772 CEDAR RAPIDS IA","31.14","debit","Gas & Fuel","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/24/2021","Hy-Vee","HY-VEE CEDAR RAPIDS 10 CEDAR RAPIDS IA","7.03","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/24/2021","Hy-Vee","HY-VEE CEDAR RAPIDS 10 CEDAR RAPIDS IA","100.00","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/24/2021","CVS","CVS/PHARMACY #08532 CEDAR RAPIDS IA","46.39","debit","Pharmacy","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/23/2021","Sam's Club","SAM'S CLUB 008162 CEDAR RAPIDS IA SAM'S/WAL-MART PURCHASES","106.46","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/23/2021","Amazon Music","AMAZON MUSIC*2Y9A987Y1 888-802-3080 WA","8.55","debit","Music","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/23/2021","VERNON VILLAGE TRUE VA CEDAR RAPIDS IA","VERNON VILLAGE TRUE VA CEDAR RAPIDS IA","3.95","debit","Home Improvement","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/22/2021","Goodwill Industries","GOODWILL INDUSTRIES OF CEDAR RAPIDS IA","46.00","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/22/2021","Hy-Vee","HY-VEE CEDAR RAPIDS 10 CEDAR RAPIDS IA","19.62","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/22/2021","Domino's Pizza","DOMINO'S 1765 503-565-4394 IA","12.82","debit","Fast Food","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/22/2021","PRIME VIDEO*2Y92P6DS1 888-802-3080 WA","PRIME VIDEO*2Y92P6DS1 888-802-3080 WA","11.76","debit","Movies & DVDs","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/21/2021","CVS","CVS/PHARMACY #08532 800-746-7287 IA","16.00","debit","Pharmacy","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/21/2021","Goodwill Industries","GOODWILL INDUSTRIES OF CEDAR RAPIDS IA","15.40","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/21/2021","Kum & Go","KUM&GO 0052 IOWA CIT IOWA CITY IA","15.04","debit","Gas & Fuel","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/21/2021","Kum & Go","KUM&GO 0052 IOWA CIT IOWA CITY IA","4.34","debit","Gas & Fuel","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/20/2021","TST* DENVER UNION STAT DENVER CO","TST* DENVER UNION STAT DENVER CO","29.05","debit","Restaurants","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/20/2021","MASABI-LLC-RTD-DENVER 303-299-6000 CO","MASABI-LLC-RTD-DENVER 303-299-6000 CO","5.25","debit","Restaurants","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/20/2021","Hy-Vee","HY-VEE CEDAR RAPIDS 10 CEDAR RAPIDS IA","24.10","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/20/2021","UI PARKING PARCS IOWA CITY IA","UI PARKING PARCS IOWA CITY IA","6.60","debit","Parking","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/20/2021","McDonald's","MCDONALD'S F4284 CEDAR RAPIDS IA","13.34","debit","Fast Food","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/20/2021","Hilltop Kennels Inc","HILLTOP KENNELS LLC CEDAR RAPIDS IA","494.00","debit","Pets","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/20/2021","MASABI-LLC-RTD-DENVER 303-299-6000 CO","MASABI-LLC-RTD-DENVER 303-299-6000 CO","5.25","debit","Restaurants","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/19/2021","Amazon","AMZN DIGITAL*2Y1I700A1 888-802-3080 WA","10.69","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/18/2021","DFS DANIEL K. INOUYE I HONOLULU HI","DFS DANIEL K. INOUYE I HONOLULU HI","8.32","debit","Vacation","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/18/2021","Greeters of Hawaii, Limited","IN *GREETERS OF HAWAII HONOLULU HI","33.51","debit","Gift","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/18/2021","Starbucks","STARBUCKS CTL CONC HNL HONOLULU HI","7.85","debit","Coffee Shops","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/18/2021","STORE #4 YCON HONOLULU HI","STORE #4 YCON HONOLULU HI","3.99","debit","Fast Food","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/18/2021","Hudson News","HUDSONNEWS ST1146 SAN DIEGO CA","13.77","debit","Newspapers & Magazines","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/18/2021","Amazon","AMZN DIGITAL*275UP6IK2 888-802-3080 WA","13.89","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/18/2021","Adobe Acrobat Pro","ADOBE ACROPRO SUBS 4085366000 CA","15.89","debit","Electronics & Software","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/18/2021","Subway","SUBWAY 30034 HONOLULU HI","29.70","debit","Fast Food","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/18/2021","Sams Club MC SAMS EPAY (Cash)","DIRECT DEBIT Sams Club MC SAMS EPAY (Cash)","4500.00","debit","Investments","JOINT WROS - TOD","",""
"10/17/2021","State Parks","DIAMOND HEAD STATE PAR HONOLULU HI","10.00","debit","Amusement","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/17/2021","ABC #45 HAWAII HONOLULU HI","ABC #45 HAWAII HONOLULU HI","47.35","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/16/2021","ABC #66 HAWAII HONOLULU HI","ABC #66 HAWAII HONOLULU HI","16.81","debit","Alcohol & Bars","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/16/2021","DKTL GIFT SHOP HONOLULU HI","DKTL GIFT SHOP HONOLULU HI","70.00","debit","Gift","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/16/2021","CVS","CVS/SPECIALTY 800-250-9631 PA","474.34","debit","Pharmacy","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/16/2021","Hawaiian Air","SQ *HAWAIIAN AROMA CAF HONOLULU HI","21.73","debit","Vacation","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/15/2021","Fashion Shop","MD FASHION SHOP HAWAII HI","47.25","debit","Clothing","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/15/2021","ABC #25 HAWAII HONOLULU HI","ABC #25 HAWAII HONOLULU HI","3.87","debit","Vacation","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/15/2021","ABC #14 HAWAII HONOLULU HI","ABC #14 HAWAII HONOLULU HI","18.30","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/15/2021","Amazon","AMAZON PRIME*273F97I40 AMZN.COM/BILLWA","6.41","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/15/2021","INTEREST CHARGE ON PURCHASES","INTEREST CHARGE ON PURCHASES","148.63","debit","Finance Charge","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/14/2021","FoodLand","AINA HAINA FOODLAND FA HONOLULU HI","91.76","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/14/2021","KATHERINEMI FB 4029357733 CA","PAYPAL *KATHERINEMI FB 4029357733 CA","7.49","debit","Charity","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/14/2021","PCI NEUROLOGY CEDAR RAPIDS IA","PCI NEUROLOGY CEDAR RAPIDS IA","170.00","debit","Doctor","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/14/2021","THANK YOU","ONLINE PAYMENT THANK YOU","2000.00","credit","Credit Card Payment","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/14/2021","THANK YOU","ONLINE PAYMENT THANK YOU","4500.00","credit","Credit Card Payment","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/14/2021","Amazon","AMAZON.COM*277I83M92 A AMZN.COM/BILLWA","25.88","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/13/2021","POP FISHING AND MARINE HONOLULU HI","POP FISHING AND MARINE HONOLULU HI","73.30","debit","Sporting Goods","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/13/2021","Party City","PARTY CITY 0726 HONOLULU HI","23.29","debit","Entertainment","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/13/2021","Best Buy","BEST BUY MHT 00007633 HONOLULU HI","314.13","debit","Electronics & Software","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/13/2021","Best Buy","BEST BUY MHT 00007633 HONOLULU HI","68.47","debit","Electronics & Software","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/13/2021","Amazon","AMZN DIGITAL*270DI9UU1 888-802-3080 WA","1.06","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/11/2021","Sam's Club","SAMS CLUB.COM 006279 BENTONVILLE AR , WESTINGHOUSE","426.93","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/11/2021","CHOLOS HOMESTYLE MEXIC HALEIWA HI","CHOLOS HOMESTYLE MEXIC HALEIWA HI","113.20","debit","Restaurants","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/11/2021","TRUEFIRE.COM 727-898-8866 FL","TRUEFIRE.COM 727-898-8866 FL","10.00","debit","Hobbies","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/10/2021","Peet's Coffee","SJC PEETS B TMP 663130 INDIANAPOLIS IN","14.21","debit","Coffee Shops","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/10/2021","Ancestry.com","ANC*ANCESTRY.COM 800-2623787 UT","35.48","debit","Hobbies","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/10/2021","Amazon","AMZN MKTP US*2737A93D2 AMZN.COM/BILLWA","19.25","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/10/2021","YOUTUBE TV G.CO/HELPPAY#CA","GOOGLE *YOUTUBE TV G.CO/HELPPAY#CA","69.54","debit","Television","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/09/2021","Apple","APPLE.COM/BILL 866-712-7753 CA","3.20","debit","Electronics & Software","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/08/2021","La Quinta","LA QUINTA 9709452500 CO","381.49","debit","Hotel","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/08/2021","MOONLIGHT DINER DENVER CO","MOONLIGHT DINER DENVER CO","65.47","debit","Restaurants","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/08/2021","VISIBLE BODY G.CO/HELPPAY#CA","GOOGLE *VISIBLE BODY G.CO/HELPPAY#CA","1.06","debit","Electronics & Software","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/07/2021","ADJUSTMENT-PAYMENTS","ADJUSTMENT-PAYMENTS","6452.96","debit","Credit Card Payment","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/07/2021","LATE FEE","LATE FEE","29.00","debit","Late Fee","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/07/2021","GW CAVERNS RETAIL GLENWOOD SPRICO","GW CAVERNS RETAIL GLENWOOD SPRICO","12.09","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/07/2021","GW CAVERNS FOOD GLENWOOD SPRICO","GW CAVERNS FOOD GLENWOOD SPRICO","24.00","debit","Food & Dining","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/07/2021","GLWD HOT SPRINGS POOL GLENWOOD SPRICO","GLWD HOT SPRINGS POOL GLENWOOD SPRICO","58.00","debit","Hotel","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/07/2021","GW CAVERNS FOOD GLENWOOD SPRICO","GW CAVERNS FOOD GLENWOOD SPRICO","61.20","debit","Food & Dining","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/07/2021","GRIND GWS LLC GLENWOOD SPRICO","GRIND GWS LLC GLENWOOD SPRICO","25.91","debit","Restaurants","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/07/2021","AUTOMATIC PAYMENT - THANK YOU","AUTOMATIC PAYMENT - THANK YOU","6452.96","credit","Credit Card Payment","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/07/2021","POS2020 Green Dragon - GLENWOOD SPG CO10052124251318PF6JVX (Cash)","DEBIT CARD PURCHASE POS2020 Green Dragon - GLENWOOD SPG CO10052124251318PF6JVX (Cash)","108.72","debit","Investments","JOINT WROS - TOD","",""
"10/06/2021","Kum & Go","KUM&GO 4951 GLENWOOD GLENWOOD SPGSCO","11.17","debit","Gas & Fuel","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/06/2021","State Farm","STATE FARM INSURANCE 8009566310 IL","114.04","debit","Auto Insurance","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/06/2021","SPRINGS DOWNTOWN BAR A GLENWOOD SPRICO","SPRINGS DOWNTOWN BAR A GLENWOOD SPRICO","40.25","debit","Restaurants","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/06/2021","CASH ADVANCE ATM0062 8835 RUNWAY CT CEDAR RAPIDS IA10042174251318N06GV4 (Cash)","CASH ADVANCE ATM0062 8835 RUNWAY CT CEDAR RAPIDS IA10042174251318N06GV4 (Cash)","200.00","debit","Investments","JOINT WROS - TOD","",""
"10/05/2021","UNCLE PIZZA GLENWOOD SPRICO","UNCLE PIZZA GLENWOOD SPRICO","46.24","debit","Restaurants","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/05/2021","Amazon","AMAZON.COM AMZN.COM/BILLWA","100.00","credit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/05/2021","YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER FID SAI LONG TERM TREASURY BOND INDEX (FBLTX) (Cash)","YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER FID SAI LONG TERM TREASURY BOND INDEX (FBLTX) (Cash)","13150.80","debit","Investments","ROLLOVER IRA","",""
"10/05/2021","YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER STRATEGIC ADVISERS EMERGING MARKETS (FSAMX) (Cash)","YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER STRATEGIC ADVISERS EMERGING MARKETS (FSAMX) (Cash)","1011.71","debit","Investments","ROLLOVER IRA","",""
"10/05/2021","YOU SOLD STRATEGIC ADVISERS CORE INCOME FUND (FPCIX) (Cash)","YOU SOLD STRATEGIC ADVISERS CORE INCOME FUND (FPCIX) (Cash)","4163.82","credit","Investments","ROLLOVER IRA","",""
"10/05/2021","YOU SOLD FIDELITY SAI INFLATION FOCUSED FD (FIFGX) (Cash)","YOU SOLD FIDELITY SAI INFLATION FOCUSED FD (FIFGX) (Cash)","2826.37","credit","Investments","ROLLOVER IRA","",""
"10/05/2021","YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER STRATEGIC ADVISERS LARGE CAP FUND (FALCX) (Cash)","YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER STRATEGIC ADVISERS LARGE CAP FUND (FALCX) (Cash)","4019.90","debit","Investments","ROLLOVER IRA","",""
"10/05/2021","REINVESTMENT FIDELITY SAI US TREASURY BOND INDEX (FUTBX) (Cash)","REINVESTMENT FIDELITY SAI US TREASURY BOND INDEX (FUTBX) (Cash)","0.61","debit","Investments","ROLLOVER IRA","",""
"10/05/2021","YOU SOLD STRATEGIC ADVISERS INCOME OPPORTUNITIES (FPIOX) (Cash)","YOU SOLD STRATEGIC ADVISERS INCOME OPPORTUNITIES (FPIOX) (Cash)","3753.58","credit","Investments","ROLLOVER IRA","",""
"10/05/2021","YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER STRATEGIC ADVISERS INTERNATIONAL FUND (FILFX) (Cash)","YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER STRATEGIC ADVISERS INTERNATIONAL FUND (FILFX) (Cash)","1563.60","debit","Investments","ROLLOVER IRA","",""
"10/05/2021","DIVIDEND RECEIVED FIDELITY SAI US TREASURY BOND INDEX (FUTBX) (Cash)","DIVIDEND RECEIVED FIDELITY SAI US TREASURY BOND INDEX (FUTBX) (Cash)","0.61","credit","Dividend & Cap Gains","ROLLOVER IRA","",""
"10/05/2021","YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER COHEN & STEERS REALTY SHARES (CSRSX) (Cash)","YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER COHEN & STEERS REALTY SHARES (CSRSX) (Cash)","1011.71","debit","Investments","ROLLOVER IRA","",""
"10/05/2021","YOU SOLD CONF:037974880 EATON VANCE GL MACRO ABSOLUTE RTRN ADVT (EGRAX) (Cash)","YOU SOLD CONF:037974880 EATON VANCE GL MACRO ABSOLUTE RTRN ADVT (EGRAX) (Cash)","2237.07","credit","Investments","ROLLOVER IRA","",""
"10/05/2021","YOU SOLD FIDELITY SAI US TREASURY BOND INDEX (FUTBX) (Cash)","YOU SOLD FIDELITY SAI US TREASURY BOND INDEX (FUTBX) (Cash)","4865.64","credit","Investments","ROLLOVER IRA","",""
"10/04/2021","Menard","MENARDS MARION IA MARION IA","48.48","debit","Home Improvement","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/04/2021","McDonald's","MCDONALD'S F27261 CEDAR RAPIDS IA","13.46","debit","Fast Food","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/04/2021","Wal-Mart","WALMART 000784 MOUNT PLEASANIA SAM'S/WAL-MART PURCHASES","28.30","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/04/2021","Cost Cutters","COST CUTTERS 16066 CEDAR RAPIDS IA","24.28","debit","Hair","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/01/2021","Menard","MENARDS MARION IA MARION IA","6.43","debit","Home Improvement","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/01/2021","Jimmy John's","JIMMY JOHNS - 602 CEDAR RAPIDS IA","16.96","debit","Restaurants","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/01/2021","Hy-Vee","HY-VEE CEDAR RAPIDS 10 CEDAR RAPIDS IA","80.55","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/01/2021","Amazon","AMZN MKTP US AMZN.COM/BILLWA","8.82","credit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/01/2021","Amazon","AMZN DIGITAL 888-802-3080 WA","21.39","credit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"10/01/2021","REINVESTMENT as of 09/30/2021 COHEN & STEERS REALTY SHARES (CSRSX) (Cash)","REINVESTMENT as of 09/30/2021 COHEN & STEERS REALTY SHARES (CSRSX) (Cash)","54.41","debit","Sporting Goods","ROLLOVER IRA","",""
"10/01/2021","DIVIDEND RECEIVED as of 09/30/2021 COHEN & STEERS REALTY SHARES (CSRSX) (Cash)","DIVIDEND RECEIVED as of 09/30/2021 COHEN & STEERS REALTY SHARES (CSRSX) (Cash)","54.41","credit","Dividend & Cap Gains","ROLLOVER IRA","",""
"9/30/2021","Casey's","CASEYS GEN STORE 2772 CEDAR RAPIDS IA","7.85","debit","Gas & Fuel","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"9/30/2021","Amazon","AMZN DIGITAL*2C50S1B00 888-802-3080 WA","21.39","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"9/30/2021","Hy-Vee","HY-VEE CEDAR RAPIDS 10 CEDAR RAPIDS IA","18.23","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"9/30/2021","LJS #7124 CEDAR RAPIDS IA","LJS #7124 CEDAR RAPIDS IA","8.55","debit","Fast Food","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"9/30/2021","ALLEE SALON AND SP FAIRFAX IA","SQ *ALLEE SALON AND SP FAIRFAX IA","171.20","debit","Hair","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"9/30/2021","Phillips 66","PHILLIPS 66 - THE STAT CEDAR RAPIDS IA","34.86","debit","Gas & Fuel","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"9/30/2021","DIVIDEND RECEIVED STRATEGIC ADVISERS CORE INCOME FUND (FPCIX) (Cash)","DIVIDEND RECEIVED STRATEGIC ADVISERS CORE INCOME FUND (FPCIX) (Cash)","554.20","credit","Dividend & Cap Gains","ROLLOVER IRA","",""
"9/30/2021","DIVIDEND RECEIVED FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash)","DIVIDEND RECEIVED FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash)","0.08","credit","Dividend & Cap Gains","ROLLOVER IRA","",""
"9/30/2021","REINVESTMENT STRATEGIC ADVISERS SHORT DURATION FUND (FAUDX) (Cash)","REINVESTMENT STRATEGIC ADVISERS SHORT DURATION FUND (FAUDX) (Cash)","18.90","debit","Sporting Goods","ROLLOVER IRA","",""
